source_name,rss_url,domain,category,tier,tier_label,authority,reachability,already_in_docuaction,reason
TN - Tennessee Lookout,https://tennesseelookout.com/feed/,tennesseelookout.com,Regional,6,Tier 6 Regional Newspapers,50,active,False,regional/unknown tier — manual review; authority below medium
TX - Waco Tribune-Herald,https://wacotrib.com/search/?f=rss&t=article&l=50,wacotrib.com,Regional,6,Tier 6 Regional Newspapers,50,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
TX - Amarillo Globe-News,https://www.amarillo.com/search/?f=rss&t=article&l=50,amarillo.com,Regional,6,Tier 6 Regional Newspapers,50,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
TX - Laredo Morning Times,https://www.lmtonline.com/search/?f=rss&t=article&l=50,lmtonline.com,Regional,6,Tier 6 Regional Newspapers,50,active,False,regional/unknown tier — manual review; authority below medium
TX - McAllen Monitor,https://www.themonitor.com/search/?f=rss&t=article&l=50,themonitor.com,Regional,6,Tier 6 Regional Newspapers,50,active,False,regional/unknown tier — manual review; authority below medium
TX - Tyler Morning Telegraph,https://tylerpaper.com/search/?f=rss&t=article&l=50,tylerpaper.com,Regional,6,Tier 6 Regional Newspapers,50,active,False,regional/unknown tier — manual review; authority below medium
TX - Longview News-Journal,https://www.news-journal.com/search/?f=rss&t=article&l=50,news-journal.com,Regional,6,Tier 6 Regional Newspapers,50,active,False,regional/unknown tier — manual review; authority below medium
TX - Houston Business Journal,https://www.bizjournals.com/houston/feed/latest/,bizjournals.com,Regional,6,Tier 6 Regional Newspapers,50,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
TX - Dallas Business Journal,https://www.bizjournals.com/dallas/feed/latest/,bizjournals.com,Regional,6,Tier 6 Regional Newspapers,50,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
TX - San Antonio Business Jrnl,https://www.bizjournals.com/sanantonio/feed/latest/,bizjournals.com,Regional,6,Tier 6 Regional Newspapers,50,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
TX - Austin Business Journal,https://www.bizjournals.com/austin/feed/latest/,bizjournals.com,Regional,6,Tier 6 Regional Newspapers,50,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
TX - Texas Tribune,https://www.texastribune.org/feed/,texastribune.org,Regional,6,Tier 6 Regional Newspapers,50,active,False,regional/unknown tier — manual review; authority below medium
TX - Houston Press,https://www.houstonpress.com/feed/,houstonpress.com,Regional,6,Tier 6 Regional Newspapers,50,active,False,regional/unknown tier — manual review; authority below medium
UT - Cache Valley Daily,https://www.cachevalleydaily.com/search/?f=rss&t=article&l=50,cachevalleydaily.com,Regional,6,Tier 6 Regional Newspapers,50,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
VT - Barre Times Argus,https://www.timesargus.com/search/?f=rss&t=article&l=50,timesargus.com,Regional,6,Tier 6 Regional Newspapers,50,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
VT - Brattleboro Reformer,https://www.reformer.com/search/?f=rss&t=article&l=50,reformer.com,Regional,6,Tier 6 Regional Newspapers,50,active,False,regional/unknown tier — manual review; authority below medium
VT - Rutland Herald,https://www.rutlandherald.com/search/?f=rss&t=article&l=50,rutlandherald.com,Regional,6,Tier 6 Regional Newspapers,50,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
VT - VTDigger,https://vtdigger.org/feed/,vtdigger.org,Regional,6,Tier 6 Regional Newspapers,50,active,False,regional/unknown tier — manual review; authority below medium
VA - Richmond Times-Dispatch,https://richmond.com/search/?f=rss&t=article&l=50,richmond.com,Regional,6,Tier 6 Regional Newspapers,50,active,False,regional/unknown tier — manual review; authority below medium
VA - Roanoke Times,https://roanoke.com/search/?f=rss&t=article&l=50,roanoke.com,Regional,6,Tier 6 Regional Newspapers,50,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
VA - Daily Press Newport News,https://www.dailypress.com/arcio/rss/,dailypress.com,Regional,6,Tier 6 Regional Newspapers,50,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
VA - Fredericksburg Free Lance-Star,https://www.fredericksburg.com/search/?f=rss&t=article&l=50,fredericksburg.com,Regional,6,Tier 6 Regional Newspapers,50,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
VA - Lynchburg News & Advance,https://newsadvance.com/search/?f=rss&t=article&l=50,newsadvance.com,Regional,6,Tier 6 Regional Newspapers,50,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
VA - Charlottesville Daily Progress,https://dailyprogress.com/search/?f=rss&t=article&l=50,dailyprogress.com,Regional,6,Tier 6 Regional Newspapers,50,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
VA - Winchester Star,https://www.winchesterstar.com/search/?f=rss&t=article&l=50,winchesterstar.com,Regional,6,Tier 6 Regional Newspapers,50,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
VA - Virginia Business Journal,https://www.bizjournals.com/virginia/feed/latest/,bizjournals.com,Regional,6,Tier 6 Regional Newspapers,50,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
VA - Virginia Mercury,https://virginiamercury.com/feed/,virginiamercury.com,Regional,6,Tier 6 Regional Newspapers,50,active,False,regional/unknown tier — manual review; authority below medium
WA - Wenatchee World,https://www.wenatcheeworld.com/search/?f=rss&t=article&l=50,wenatcheeworld.com,Regional,6,Tier 6 Regional Newspapers,50,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
WA - Yakima Herald-Republic,https://www.yakimaherald.com/search/?f=rss&t=article&l=50,yakimaherald.com,Regional,6,Tier 6 Regional Newspapers,50,active,False,regional/unknown tier — manual review; authority below medium
WA - Seattle Business Journal,https://www.bizjournals.com/seattle/feed/latest/,bizjournals.com,Regional,6,Tier 6 Regional Newspapers,50,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
DC - Washington City Paper,https://washingtoncitypaper.com/feed/,washingtoncitypaper.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
DC - Washington Business Journal,https://www.bizjournals.com/washington/feed/latest/,bizjournals.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
WV - Charleston Gazette-Mail,https://www.wvgazettemail.com/search/?f=rss&t=article&l=50,wvgazettemail.com,Regional,6,Tier 6 Regional Newspapers,50,active,False,regional/unknown tier — manual review; authority below medium
WV - Parkersburg News & Sentinel,https://www.newsandsentinel.com/search/?f=rss&t=article&l=50,newsandsentinel.com,Regional,6,Tier 6 Regional Newspapers,50,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
WV - West Virginia MetroNews,https://wvmetronews.com/feed/,wvmetronews.com,Regional,6,Tier 6 Regional Newspapers,50,active,False,regional/unknown tier — manual review; authority below medium
WV - Mountain State Spotlight,https://mountainstatespotlight.org/feed/,mountainstatespotlight.org,Regional,6,Tier 6 Regional Newspapers,50,active,False,regional/unknown tier — manual review; authority below medium
WI - Madison Wisconsin State Journal,https://madison.com/wsj/search/?f=rss&t=article&l=50,madison.com,Regional,6,Tier 6 Regional Newspapers,50,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
WI - Racine Journal Times,https://journaltimes.com/search/?f=rss&t=article&l=50,journaltimes.com,Regional,6,Tier 6 Regional Newspapers,50,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
WI - La Crosse Tribune,https://lacrossetribune.com/search/?f=rss&t=article&l=50,lacrossetribune.com,Regional,6,Tier 6 Regional Newspapers,50,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
WI - Milwaukee Business Journal,https://www.bizjournals.com/milwaukee/feed/latest/,bizjournals.com,Regional,6,Tier 6 Regional Newspapers,50,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
WI - Wisconsin Watch,https://wisconsinwatch.org/feed/,wisconsinwatch.org,Regional,6,Tier 6 Regional Newspapers,50,active,False,regional/unknown tier — manual review; authority below medium
WY - Wyoming Tribune Eagle,https://www.wyomingnews.com/search/?f=rss&t=article&l=50,wyomingnews.com,Regional,6,Tier 6 Regional Newspapers,50,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
WY - Laramie Boomerang,https://www.laramieboomerang.com/search/?f=rss&t=article&l=50,laramieboomerang.com,Regional,6,Tier 6 Regional Newspapers,50,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
WY - Gillette News Record,https://www.gillettenewsrecord.com/search/?f=rss&t=article&l=50,gillettenewsrecord.com,Regional,6,Tier 6 Regional Newspapers,50,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
WY - WyoFile,https://wyofile.com/feed/,wyofile.com,Regional,6,Tier 6 Regional Newspapers,50,active,False,regional/unknown tier — manual review; authority below medium
National - ProPublica,https://feeds.propublica.org/propublica/main,feeds.propublica.org,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
National - Mother Jones,https://www.motherjones.com/feed/,motherjones.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
National - The Atlantic,https://www.theatlantic.com/feed/all/,theatlantic.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
National - Slate,https://slate.com/feeds/all.rss,slate.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
National - Quartz,https://qz.com/feed,qz.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
National - Salon,https://www.salon.com/feed,salon.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
National - Truthdig,https://www.truthdig.com/feed/,truthdig.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
National - The Nation,https://www.thenation.com/feed/?post-type=article,thenation.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
National - In These Times,https://inthesetimes.com/feed,inthesetimes.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
National - Grist,https://grist.org/feed/,grist.org,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
National - Pew Stateline,https://stateline.org/feed/,stateline.org,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
National - Pulitzer Center,https://pulitzercenter.org/feed,pulitzercenter.org,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
National - OpenSecrets,https://www.opensecrets.org/news/feed,opensecrets.org,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
AL - Opelika Auburn News,https://www.oanow.com/search/?f=rss&t=article&l=50,oanow.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
AL - Talladega Daily Home,https://www.dailyhome.com/search/?f=rss&t=article&l=50,dailyhome.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
AL - Alexander City Outlook,https://www.alexcityoutlook.com/feed/,alexcityoutlook.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
AL - Cullman Times,https://www.cullmantimes.com/feed/,cullmantimes.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
AK - Homer News,https://homernews.com/feed/,homernews.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
AK - Kenai Peninsula Clarion,https://www.peninsulaclarion.com/feed/,peninsulaclarion.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
AK - Ketchikan Daily News,https://www.ketchikandailynews.com/search/?f=rss,ketchikandailynews.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
AK - Alaska Beacon,https://alaskabeacon.com/feed/,alaskabeacon.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
AZ - Tucson Sentinel,https://www.tucsonsentinel.com/feed/rss/,tucsonsentinel.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
AZ - AZ Mirror,https://azmirror.com/feed/,azmirror.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
AZ - Nogales International,https://www.nogalesinternational.com/search/?f=rss,nogalesinternational.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
AZ - Wickenburg Sun,https://www.wickenburgsun.com/feed/,wickenburgsun.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
AZ - Arizona Business Gazette,https://azbigmedia.com/feed/,azbigmedia.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
AZ - Cronkite News,https://cronkitenews.azpbs.org/feed/,cronkitenews.azpbs.org,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
AR - Hot Springs Sentinel-Record,https://www.hotsr.com/search/?f=rss&t=article&l=50,hotsr.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
AR - Arkansas Advocate,https://www.arkansasadvocate.com/feed/,arkansasadvocate.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
CA - East Bay Times,https://www.eastbaytimes.com/feed/,eastbaytimes.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
CA - LA Downtown News,https://www.ladowntownnews.com/feed/,ladowntownnews.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
CA - Napa Valley Register,https://napavalleyregister.com/search/?f=rss,napavalleyregister.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
CA - Sonoma Press Democrat,https://www.pressdemocrat.com/feed/,pressdemocrat.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
CA - Fairfield Daily Republic,https://www.dailyrepublic.com/search/?f=rss,dailyrepublic.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
CA - Vacaville Reporter,https://www.thereporter.com/feed/,thereporter.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
CA - Woodland Democrat,https://www.dailydemocrat.com/feed/,dailydemocrat.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
CA - Madera Tribune,https://www.maderatribune.com/search/?f=rss,maderatribune.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
CA - Porterville Recorder,https://www.recorderonline.com/search/?f=rss,recorderonline.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
CA - Lompoc Record,https://lompocrecord.com/search/?f=rss,lompocrecord.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
CA - Santa Maria Times,https://santamariatimes.com/search/?f=rss,santamariatimes.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
CA - Antelope Valley Press,https://www.avpress.com/search/?f=rss,avpress.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
CA - Cal Matters,https://calmatters.org/feed/,calmatters.org,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
CA - LA Weekly,https://www.laweekly.com/feed/,laweekly.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
CO - Colorado Sun,https://coloradosun.com/feed/,coloradosun.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
CO - Colorado Politics,https://www.coloradopolitics.com/search/?f=rss,coloradopolitics.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
CO - Loveland Reporter-Herald,https://www.reporterherald.com/feed/,reporterherald.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
CO - Longmont Times-Call,https://www.timescall.com/feed/,timescall.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
CO - Steamboat Pilot & Today,https://www.steamboatpilot.com/feed/,steamboatpilot.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
CO - Glenwood Post Independent,https://www.postindependent.com/feed/,postindependent.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
CO - Westword Denver,https://www.westword.com/feed/,westword.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
CT - CT Mirror,https://ctmirror.org/feed/,ctmirror.org,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
CT - CT Insider,https://www.ctinsider.com/search/?f=rss,ctinsider.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
CT - Journal Inquirer Manchester,https://www.journalinquirer.com/search/?f=rss,journalinquirer.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
FL - Tallahassee Reports,https://tallahasseereports.com/feed/,tallahasseereports.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
FL - Punta Gorda Charlotte Sun,https://www.yoursun.com/search/?f=rss,yoursun.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
FL - Sebring News-Sun,https://www.newssun.com/search/?f=rss,newssun.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
FL - Inverness Citrus County Chron,https://www.chronicleonline.com/search/?f=rss,chronicleonline.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
FL - Homestead Miami Villager,https://www.miamitimesonline.com/feed/,miamitimesonline.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
FL - Florida Politics,https://floridapolitics.com/feed/,floridapolitics.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
FL - Florida Phoenix,https://www.floridaphoenix.com/feed/,floridaphoenix.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
GA - Gainesville Times,https://www.gainesvilletimes.com/search/?f=rss,gainesvilletimes.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
GA - Albany Herald,https://www.albanyherald.com/search/?f=rss,albanyherald.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
GA - Moultrie Observer,https://www.moultrieobserver.com/feed/,moultrieobserver.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
GA - Georgia Recorder,https://georgiarecorder.com/feed/,georgiarecorder.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
ID - Pocatello Idaho State Journal,https://www.idahostatejournal.com/search/?f=rss,idahostatejournal.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
ID - Sandpoint Reader,https://www.sandpointreader.com/feed/,sandpointreader.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
ID - Idaho Capital Sun,https://idahocapitalsun.com/feed/,idahocapitalsun.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
IL - Galesburg Register-Mail,https://www.galesburg.com/search/?f=rss,galesburg.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
IL - Freeport Journal-Standard,https://www.journalstandard.com/search/?f=rss,journalstandard.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
IL - Illinois Times,https://illinoistimes.com/feed/,illinoistimes.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
IL - Capitol News Illinois,https://capitolnewsillinois.com/feed/,capitolnewsillinois.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
IN - Kokomo Tribune,https://www.kokomotribune.com/search/?f=rss,kokomotribune.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
IN - Anderson Herald Bulletin,https://www.heraldbulletin.com/search/?f=rss,heraldbulletin.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
IN - Marion Chronicle-Tribune,https://www.chronicle-tribune.com/search/?f=rss,chronicle-tribune.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
IN - Indiana Capital Chronicle,https://indianacapitalchronicle.com/feed/,indianacapitalchronicle.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
IA - Mason City Globe Gazette,https://www.globegazette.com/search/?f=rss,globegazette.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
IA - Ottumwa Courier,https://www.ottumwacourier.com/search/?f=rss,ottumwacourier.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
IA - Marshalltown Times-Republican,https://www.timesrepublican.com/search/?f=rss,timesrepublican.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
IA - Fort Dodge Messenger,https://www.messengernews.net/search/?f=rss,messengernews.net,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
IA - Iowa Capital Dispatch,https://iowacapitaldispatch.com/feed/,iowacapitaldispatch.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
KS - Ottawa Herald,https://www.ottawaherald.com/search/?f=rss,ottawaherald.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
KS - Kansas Reflector,https://kansasreflector.com/feed/,kansasreflector.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
KY - Elizabethtown News-Enterprise,https://www.thenewsenterprise.com/search/?f=rss,thenewsenterprise.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
KY - Richmond Register,https://www.richmondregister.com/search/?f=rss,richmondregister.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
KY - Danville Advocate-Messenger,https://www.amnews.com/search/?f=rss,amnews.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
KY - Murray Ledger & Times,https://www.murrayledger.com/search/?f=rss,murrayledger.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
KY - Kentucky Lantern,https://kentuckylantern.com/feed/,kentuckylantern.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
KY - Kentucky Public Radio,https://www.wkyu.org/rss,wkyu.org,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
LA - Baton Rouge Business Report,https://www.businessreport.com/feed/,businessreport.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
LA - Acadiana Advocate,https://www.theadvocate.com/acadiana/rss,theadvocate.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
LA - Louisiana Illuminator,https://lailluminator.com/feed/,lailluminator.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
LA - Gambit New Orleans,https://www.nola.com/gambit/rss,nola.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
ME - Portland Phoenix,https://www.portlandphoenix.me/feed/,portlandphoenix.me,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
ME - Maine Morning Star,https://mainemorningstar.com/feed/,mainemorningstar.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
MD - Maryland Matters,https://www.marylandmatters.org/feed/,marylandmatters.org,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
MD - Southern Maryland Online,https://somd.com/feed/,somd.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
MA - Attleboro Sun Chronicle,https://www.thesunchronicle.com/search/?f=rss,thesunchronicle.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
MA - North Adams Transcript,https://www.thetranscript.com/search/?f=rss,thetranscript.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
MA - Fitchburg Sentinel & Enterprise,https://www.sentinelandenterprise.com/feed/,sentinelandenterprise.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
MA - Haverhill Gazette,https://www.eagletribune.com/haverhill_gazette/rss,eagletribune.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
MA - Eagle Tribune Lawrence,https://www.eagletribune.com/rss,eagletribune.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
MI - Holland Sentinel,https://www.hollandsentinel.com/search/?f=rss,hollandsentinel.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
MI - Midland Daily News,https://www.ourmidland.com/search/?f=rss,ourmidland.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
MI - Petoskey News-Review,https://www.petoskeynews.com/search/?f=rss,petoskeynews.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
